class,cg27413732,cg27627006,cg26996201,cg04656009,cg24061542,cg10150615,cg03068376,cg07093324,cg00949670,cg00656478,cg17492891,cg04181864,cg19212550,cg05835416,cg08042322,cg14337027,cg15004938,cg14208041,cg00589181,cg05241830,cg25986322,cg26864230,cg05419984,cg22355463,cg16989822,cg14913676,cg00511596,cg13817545,cg04445570,cg09716038,cg15719025,cg00957480,cg08642716,cg02706575,cg20958098,cg07947533,cg13380204,cg25983288,cg19446838,cg06475503,cg11826008,cg00614392,cg15324185,cg11808459,cg18835596,cg01060952,cg15491094,cg01517148,cg01328621,cg15045943,cg01353960,cg24046864,cg22149137,cg13978347,cg07563765,cg09545123,cg04792024,cg10678486,cg21034183,cg01918222,cg17371436,cg04729070,cg24054683,cg23099959,cg01630567,cg14939641,cg12593394,cg19455335,cg11693709,cg18958531,cg08737815,cg06328456,cg02151101,cg16803064,cg13619623,cg18866817,cg00113117,cg20488820,cg15623149,cg07195224,cg26055718,cg05714773,cg24046411,cg00147216,cg12656611,cg13461336,cg26662007,cg09250072,cg26614578,cg25862140,cg08327690,cg09551996,cg00595787,cg27209457,cg21948655,cg26170066,cg21900829,cg27305525,cg23841361,cg13017471
1.0,0.0925885,0.556441,0.555742,0.726695,0.0615742,0.0353505,0.286027,0.24427,0.0241076,0.881253,0.0165831,0.951644,0.864337,0.450337,0.47909,0.375716,0.891511,0.644103,0.894151,0.780421,0.886681,0.149176,0.162222,0.0780406,0.918022,0.0390337,0.0309437,0.277252,0.856331,0.928222,0.0933856,0.867662,0.573163,0.804889,0.895539,0.199867,0.636474,0.965131,0.0682725,0.935319,0.787143,0.211639,0.917399,0.65561,0.91099,0.035366,0.774515,0.759847,0.847921,0.0466317,0.868815,0.864287,0.182904,0.749181,0.970103,0.266457,0.856065,0.0328546,0.526142,0.642318,0.0224604,0.0383556,0.956616,0.874592,0.0282287,0.871356,0.0271855,0.315266,0.764098,0.052752,0.906498,0.877271,0.933395,0.823806,0.905224,0.808851,0.868072,0.461644,0.0164502,0.632312,0.61368,0.874018,0.56329,0.971787,0.883917,0.809986,0.0317689,0.845188,0.0269192,0.814956,0.337461,0.0524289,0.92153,0.0207533,0.725985,0.45147,0.949959,0.0212124,0.0188448,0.897804
1.0,0.0520388,0.23955,0.0237804,0.64722,0.0405885,0.0518446,0.0379753,0.180837,0.022717,0.861342,0.0243208,0.954632,0.827171,0.678319,0.808282,0.458735,0.802327,0.616225,0.854944,0.852346,0.751416,0.0410753,0.0520365,0.0941901,0.888415,0.0377684,0.0242142,0.196106,0.812763,0.900771,0.0557176,0.783012,0.812313,0.758273,0.851949,0.0233638,0.411924,0.963589,0.0257872,0.939528,0.710103,0.238333,0.809485,0.622676,0.772137,0.0320001,0.812932,0.770531,0.799501,0.0518121,0.825507,0.882276,0.366693,0.801024,0.973366,0.0937861,0.84506,0.0361963,0.518116,0.635858,0.0321594,0.0490514,0.957887,0.894044,0.0262004,0.911345,0.0190385,0.0395674,0.735522,0.0399317,0.890195,0.904963,0.864946,0.816104,0.878361,0.765945,0.809084,0.1086,0.0166302,0.444641,0.889354,0.760435,0.0433873,0.970373,0.786105,0.858549,0.0297566,0.831188,0.0359063,0.841859,0.0222709,0.0472076,0.884584,0.0209926,0.862023,0.0367333,0.966132,0.0406933,0.0301286,0.817603
1.0,0.0718675,0.354139,0.0583183,0.661691,0.0526056,0.0819711,0.0410646,0.256075,0.0302571,0.882802,0.0268917,0.96286,0.797155,0.604626,0.777513,0.246004,0.809622,0.587967,0.860998,0.84759,0.80328,0.0559021,0.0579907,0.0575905,0.909592,0.0442145,0.0286574,0.238286,0.852615,0.902792,0.0722176,0.84092,0.859046,0.829259,0.850642,0.0219828,0.581927,0.966916,0.0646559,0.938278,0.706458,0.268179,0.888979,0.669554,0.84943,0.0369604,0.798646,0.81106,0.825069,0.0635608,0.802443,0.901965,0.137011,0.810916,0.973077,0.142643,0.880563,0.0605754,0.581023,0.623578,0.0300509,0.0552069,0.96403,0.900311,0.0442255,0.903532,0.0206759,0.0641867,0.725039,0.0471088,0.884641,0.847494,0.905581,0.786277,0.860694,0.81878,0.790922,0.148071,0.0134721,0.516388,0.886786,0.818647,0.0412045,0.967064,0.785439,0.843498,0.0302867,0.833778,0.100982,0.896879,0.0317884,0.0608134,0.886046,0.0206361,0.843624,0.0382857,0.96296,0.059653,0.0314686,0.84849
1.0,0.0544181,0.386789,0.0667118,0.684208,0.0405815,0.0708542,0.0440227,0.186754,0.0233598,0.89646,0.0434272,0.957753,0.804315,0.472373,0.73211,0.243543,0.765797,0.671852,0.848028,0.857348,0.798958,0.0645085,0.0834751,0.112511,0.944385,0.0502015,0.0367023,0.225383,0.824651,0.90683,0.0734257,0.843125,0.844477,0.788108,0.853987,0.0249551,0.572804,0.966776,0.0538443,0.949657,0.786652,0.247422,0.874334,0.595479,0.786264,0.039922,0.794005,0.801495,0.809994,0.0670872,0.814138,0.870724,0.103868,0.784111,0.969192,0.155984,0.844909,0.0447006,0.562681,0.654181,0.0464474,0.0685687,0.958808,0.906619,0.0270035,0.889172,0.0205458,0.0602038,0.682567,0.044337,0.854926,0.852706,0.877444,0.814717,0.874935,0.81631,0.863064,0.158932,0.0161136,0.515615,0.885445,0.823945,0.0376591,0.972836,0.810374,0.850812,0.0232954,0.819982,0.0440894,0.861466,0.0238395,0.0593807,0.910956,0.0188878,0.821092,0.0359941,0.965012,0.0452894,0.0193892,0.870851
1.0,0.136524,0.34819,0.0866194,0.733308,0.0413157,0.0959238,0.0597819,0.286125,0.0355702,0.835723,0.034623,0.953247,0.7005,0.483031,0.669834,0.398948,0.814006,0.669709,0.87564,0.839128,0.835479,0.0851934,0.0955685,0.0964923,0.916755,0.0815789,0.0371523,0.267865,0.888601,0.90985,0.119312,0.817984,0.85245,0.798634,0.847708,0.0366375,0.507759,0.953752,0.0621114,0.934824,0.737841,0.245841,0.881087,0.535085,0.835512,0.0708629,0.755195,0.831013,0.821562,0.0843922,0.833536,0.881133,0.267502,0.809094,0.945701,0.0826104,0.84213,0.0554377,0.553172,0.59353,0.0427594,0.0592353,0.945798,0.893174,0.0385984,0.853072,0.0400094,0.0663533,0.692453,0.0547935,0.888986,0.807936,0.91084,0.825665,0.90305,0.777774,0.866732,0.105875,0.0203363,0.557974,0.869904,0.826201,0.0616083,0.961476,0.829989,0.851935,0.0434978,0.817043,0.0734352,0.865812,0.0442166,0.0823718,0.925048,0.034591,0.87326,0.0577882,0.949299,0.0590168,0.0462357,0.894499
1.0,0.0626478,0.385813,0.00478185,0.707009,0.0452983,0.0523764,0.0316482,0.229056,0.0277473,0.862606,0.0405129,0.960352,0.809978,0.557874,0.437942,0.219837,0.816366,0.575766,0.864682,0.852476,0.8176,0.0195714,0.0545091,0.0743436,0.903153,0.0405243,0.0269262,0.319076,0.859535,0.930755,0.0582667,0.828782,0.822084,0.810292,0.86343,0.0185232,0.56407,0.961761,0.204207,0.949507,0.67913,0.235279,0.900221,0.626195,0.86089,0.0420881,0.862403,0.811745,0.849591,0.0637922,0.785089,0.853803,0.165717,0.794078,0.974256,0.0720936,0.87404,0.0408087,0.546214,0.582269,0.038099,0.0509847,0.960717,0.901729,0.0352024,0.892932,0.0156756,0.0541858,0.756663,0.0686595,0.884916,0.844001,0.923361,0.783057,0.897937,0.816744,0.81402,0.187571,0.0150586,0.518028,0.908891,0.83211,0.0394826,0.974023,0.804754,0.834137,0.0226908,0.771034,0.0430813,0.832131,0.0205319,0.0620071,0.915671,0.0199465,0.894259,0.0298849,0.969998,0.0377059,0.0188822,0.850448
1.0,0.0752603,0.188255,0.0377488,0.629555,0.0496363,0.0771205,0.0429864,0.112106,0.0228318,0.877049,0.0329873,0.948959,0.752161,0.547928,0.778393,0.614443,0.783255,0.590659,0.861097,0.867323,0.768741,0.0358885,0.0732193,0.059486,0.901342,0.0561314,0.0363932,0.181318,0.849661,0.917693,0.0976096,0.75965,0.77906,0.770804,0.808763,0.022093,0.329023,0.949056,0.0274723,0.937035,0.690661,0.246896,0.892958,0.500891,0.816596,0.0433158,0.779468,0.77865,0.789632,0.0721498,0.738858,0.853725,0.503018,0.804757,0.969877,0.0592112,0.855514,0.0487848,0.471627,0.5662,0.0328786,0.0545753,0.948467,0.891134,0.0404584,0.873365,0.0275952,0.0509258,0.735929,0.0447339,0.867419,0.809729,0.894243,0.77628,0.88263,0.795805,0.84067,0.125608,0.0157602,0.37051,0.907867,0.750366,0.0418199,0.971798,0.81921,0.844298,0.0350185,0.790439,0.0643807,0.835174,0.0464665,0.0841456,0.921268,0.0231404,0.86661,0.0402188,0.954945,0.0513895,0.0258595,0.841123
1.0,0.0758261,0.267638,0.0257804,0.666964,0.0553783,0.070935,0.0896492,0.160598,0.026082,0.910369,0.0318068,0.932078,0.713428,0.564325,0.606627,0.289542,0.767567,0.563729,0.857787,0.869177,0.831979,0.0527624,0.089959,0.105963,0.890534,0.0531713,0.0313971,0.234521,0.856666,0.936723,0.0785614,0.814732,0.805756,0.803109,0.829546,0.0226222,0.43405,0.960957,0.0550567,0.944586,0.728973,0.21315,0.804212,0.48429,0.868307,0.0454992,0.791231,0.807633,0.85223,0.0592834,0.766923,0.878307,0.121816,0.839111,0.959108,0.0474904,0.846659,0.0538876,0.584179,0.565318,0.0336626,0.0515027,0.939814,0.874895,0.0281831,0.856901,0.0339213,0.0498807,0.696144,0.0521042,0.876482,0.753726,0.901195,0.792605,0.901157,0.75574,0.858249,0.106025,0.0165745,0.533932,0.878654,0.827977,0.0523078,0.964501,0.868415,0.87187,0.0356478,0.819569,0.0592566,0.863384,0.197424,0.0750374,0.906924,0.0264032,0.911015,0.0458726,0.952659,0.0422147,0.0347618,0.877774
1.0,0.0903407,0.236567,0.0582203,0.654097,0.0572098,0.0876077,0.0492159,0.0996046,0.0386145,0.850199,0.0323304,0.955748,0.811219,0.58467,0.890413,0.581358,0.753808,0.68335,0.857734,0.830267,0.802175,0.0444486,0.0627242,0.0598891,0.877278,0.0491573,0.0340364,0.210617,0.855014,0.915233,0.0906034,0.798162,0.822843,0.802207,0.853688,0.0256462,0.298541,0.955081,0.0367934,0.940713,0.729816,0.282863,0.882549,0.53524,0.84922,0.0462386,0.807047,0.779338,0.794837,0.0604849,0.769032,0.884533,0.502304,0.786271,0.97372,0.0665747,0.863306,0.0511654,0.575581,0.587277,0.0343994,0.0586652,0.953653,0.895784,0.0467414,0.880062,0.0309211,0.0643769,0.695466,0.045674,0.878404,0.845573,0.905538,0.78042,0.882427,0.752525,0.826212,0.130879,0.0182809,0.42644,0.910342,0.767912,0.0469643,0.971473,0.830156,0.844289,0.0296481,0.812546,0.0680402,0.855725,0.0396826,0.0814611,0.893892,0.0238147,0.860471,0.0366054,0.958878,0.0472884,0.0242801,0.862272
1.0,0.0706115,0.415182,0.0238116,0.563639,0.0677991,0.0909956,0.0673385,0.0772814,0.0610744,0.886743,0.0441751,0.949094,0.738128,0.58834,0.399096,0.24291,0.817576,0.65303,0.911844,0.869491,0.825091,0.0273536,0.0660794,0.0647008,0.918458,0.0425882,0.0264853,0.269267,0.859571,0.902958,0.0824516,0.792405,0.849595,0.770285,0.814029,0.0302234,0.593498,0.960814,0.0553805,0.942843,0.744061,0.248491,0.888776,0.641077,0.868989,0.0590462,0.787324,0.806042,0.820032,0.0986616,0.798267,0.868087,0.105601,0.816252,0.971004,0.0953082,0.87523,0.0640053,0.523727,0.439261,0.032332,0.0462686,0.95751,0.887599,0.0506795,0.904752,0.0212308,0.0655279,0.747613,0.05073,0.839563,0.867955,0.909491,0.799202,0.898291,0.84019,0.815066,0.12489,0.0141241,0.424822,0.898357,0.861735,0.0416939,0.971925,0.829956,0.855357,0.0261021,0.871463,0.0521119,0.848705,0.0196249,0.0813033,0.903716,0.0215369,0.870785,0.0321873,0.957215,0.0653945,0.0206499,0.862435
1.0,0.0479069,0.274199,0.0218537,0.743337,0.0556596,0.0711874,0.0565265,0.236714,0.0291795,0.868741,0.0231014,0.936251,0.611568,0.534119,0.751182,0.361158,0.770727,0.591191,0.84831,0.840202,0.818637,0.0438303,0.0760837,0.108686,0.892217,0.0520741,0.0236485,0.192884,0.855974,0.944751,0.106691,0.816583,0.751013,0.74486,0.804123,0.0193304,0.382093,0.954325,0.0328591,0.926201,0.594936,0.229837,0.822666,0.500173,0.842889,0.0540212,0.802475,0.742911,0.791421,0.0724454,0.7406,0.864871,0.231422,0.0393816,0.975715,0.0577624,0.854764,0.0531281,0.468217,0.516181,0.0311476,0.0540436,0.951412,0.762885,0.0334709,0.758825,0.0257748,0.050894,0.710691,0.044231,0.865867,0.844484,0.893896,0.79259,0.861606,0.726942,0.78713,0.0695391,0.015775,0.462102,0.85041,0.786521,0.0445349,0.970584,0.820192,0.820588,0.0298787,0.70639,0.0451702,0.844331,0.0343478,0.0800849,0.917325,0.0249156,0.876877,0.0384313,0.948982,0.0424743,0.0324205,0.848378
1.0,0.0644198,0.420019,0.0257346,0.627909,0.0288818,0.0768984,0.0415588,0.36578,0.0258828,0.893929,0.0389112,0.966834,0.824788,0.667565,0.748645,0.413442,0.843716,0.650109,0.888015,0.857228,0.806533,0.0323024,0.0874281,0.0736896,0.907314,0.0387578,0.0226292,0.251785,0.889738,0.940262,0.074198,0.82677,0.819758,0.811918,0.849031,0.0257756,0.583993,0.970453,0.0503685,0.928946,0.71816,0.212854,0.863219,0.681491,0.805251,0.0367201,0.783457,0.761294,0.810983,0.0733838,0.785694,0.877226,0.337068,0.799676,0.974693,0.061643,0.895934,0.0402865,0.509687,0.586212,0.0340458,0.0426635,0.959627,0.90669,0.043486,0.883348,0.0196022,0.0606286,0.762493,0.0481282,0.895313,0.859787,0.897606,0.829105,0.905345,0.798474,0.76173,0.177884,0.0156112,0.550615,0.891137,0.864786,0.037298,0.969859,0.829217,0.847274,0.0228584,0.822228,0.0479378,0.859259,0.0255218,0.0626401,0.897764,0.0196796,0.864784,0.0469518,0.961916,0.0559712,0.0195366,0.8543
1.0,0.0740336,0.484468,0.0786364,0.724327,0.0397065,0.0900822,0.0995164,0.306831,0.0293754,0.921245,0.0356147,0.959303,0.604404,0.548384,0.336099,0.26463,0.882558,0.506998,0.90217,0.896672,0.910016,0.0580942,0.0653509,0.0979662,0.931982,0.0474938,0.0278727,0.207898,0.879015,0.956641,0.065883,0.839181,0.829282,0.879021,0.866063,0.0236919,0.460639,0.960202,0.0273519,0.942124,0.829438,0.113963,0.908682,0.32875,0.873603,0.0342875,0.746863,0.887549,0.889895,0.0724833,0.869023,0.924151,0.154631,0.819069,0.89924,0.107872,0.843076,0.0526046,0.580055,0.511485,0.0303368,0.0428215,0.95765,0.884156,0.0371372,0.848474,0.022668,0.0681859,0.782018,0.0632121,0.89786,0.808853,0.92571,0.851742,0.895841,0.851695,0.906975,0.1777,0.0153334,0.722478,0.815621,0.743425,0.064601,0.972512,0.840185,0.877412,0.0269225,0.89723,0.0868223,0.896035,0.0438766,0.0713372,0.920414,0.0197052,0.904524,0.0471574,0.959972,0.0628923,0.022905,0.909143
1.0,0.0631604,0.395832,0.0504942,0.71308,0.0431381,0.0880008,0.064772,0.378898,0.0338602,0.891788,0.0413061,0.955757,0.762856,0.586756,0.666804,0.488849,0.809184,0.574529,0.876139,0.856453,0.84709,0.0421004,0.069154,0.0578991,0.908018,0.0468386,0.0242004,0.255666,0.857339,0.909597,0.0786958,0.804184,0.818483,0.786018,0.848666,0.0245431,0.501902,0.962785,0.0501912,0.937647,0.741111,0.212244,0.881965,0.584995,0.843018,0.0380572,0.791237,0.789893,0.772792,0.0773767,0.792791,0.893885,0.442535,0.785266,0.95035,0.0822879,0.859909,0.0582908,0.532271,0.569677,0.0304488,0.0454963,0.959483,0.899923,0.0367401,0.897543,0.0229534,0.0630084,0.742951,0.0539738,0.901963,0.843575,0.898765,0.788844,0.870192,0.805093,0.826556,0.172492,0.0172091,0.543348,0.873476,0.847337,0.0516332,0.96781,0.865895,0.869861,0.0314535,0.841349,0.0623188,0.837784,0.0329103,0.0703469,0.875277,0.0219013,0.884282,0.0428366,0.95902,0.0691677,0.0199358,0.863471
1.0,0.0820885,0.475371,0.0314984,0.732077,0.0441657,0.0541516,0.0509114,0.427361,0.0313078,0.941383,0.0258402,0.945978,0.781002,0.561594,0.545415,0.217939,0.82284,0.54397,0.870523,0.906518,0.835007,0.0537191,0.0743733,0.0821743,0.884564,0.0523145,0.0263301,0.273867,0.860274,0.95345,0.0832715,0.805,0.786803,0.857806,0.845548,0.0286068,0.60937,0.958865,0.0471662,0.942305,0.709142,0.227471,0.882355,0.608375,0.83352,0.0343492,0.69525,0.773712,0.80012,0.0772461,0.811159,0.894848,0.136352,0.809193,0.959288,0.0708116,0.86084,0.0513745,0.534624,0.614966,0.0325904,0.0621667,0.956585,0.883104,0.0390893,0.912072,0.0278633,0.0612951,0.720407,0.0595317,0.87123,0.789402,0.89918,0.766226,0.886171,0.795342,0.780859,0.158694,0.0136923,0.557208,0.895258,0.839241,0.0431965,0.967805,0.852027,0.862598,0.0378483,0.799943,0.0672466,0.867402,0.0481401,0.0705826,0.89339,0.0240599,0.907094,0.0444006,0.962968,0.0519017,0.0322351,0.852532
1.0,0.0695387,0.379612,0.0750952,0.698329,0.0363742,0.0763289,0.0392653,0.590295,0.0213363,0.878431,0.0215499,0.955023,0.783649,0.519634,0.465081,0.22122,0.76913,0.656411,0.820067,0.851896,0.853654,0.0529135,0.0556711,0.0451092,0.921489,0.0473505,0.024159,0.217165,0.859782,0.933647,0.0614448,0.788577,0.821154,0.809486,0.847529,0.0218566,0.387769,0.967147,0.0462615,0.935436,0.569766,0.238073,0.89093,0.703234,0.834068,0.0329855,0.793726,0.75368,0.835624,0.046608,0.796958,0.841138,0.122691,0.785123,0.955007,0.0373075,0.857923,0.0405404,0.495325,0.583125,0.026566,0.0376377,0.951784,0.885907,0.0258097,0.886873,0.0209646,0.0321285,0.647449,0.0343776,0.873213,0.831705,0.874019,0.770475,0.908202,0.784781,0.761831,0.112564,0.0138322,0.450589,0.886617,0.843922,0.0372005,0.969227,0.864829,0.821736,0.0283909,0.774,0.0322565,0.812774,0.0314089,0.0601445,0.894924,0.0204508,0.868387,0.0366229,0.96456,0.0236456,0.0200235,0.857422
1.0,0.0415047,0.235141,0.0919113,0.632408,0.0252506,0.0459873,0.0267058,0.315929,0.0190097,0.857332,0.0170165,0.962333,0.813727,0.605731,0.618806,0.374381,0.78508,0.577266,0.80802,0.821353,0.805395,0.0270903,0.0491081,0.0429933,0.813005,0.0402859,0.0251114,0.171657,0.795182,0.904693,0.0638472,0.778729,0.773511,0.792036,0.786336,0.0176364,0.172806,0.967385,0.0327251,0.960014,0.574422,0.213989,0.876531,0.687472,0.763717,0.0290547,0.793768,0.716694,0.802054,0.043797,0.795211,0.843533,0.248561,0.811773,0.97754,0.041554,0.834322,0.0402805,0.510868,0.550466,0.0243865,0.0374275,0.966544,0.896146,0.0164849,0.843658,0.0188142,0.0259094,0.608024,0.04057,0.845579,0.870186,0.871163,0.752804,0.866646,0.691187,0.732972,0.0713246,0.0150303,0.387225,0.885034,0.82361,0.0296393,0.977254,0.813868,0.818233,0.0201752,0.785342,0.0287529,0.834791,0.0265716,0.0469888,0.85316,0.0195452,0.895068,0.0402647,0.967822,0.0215993,0.0234589,0.802192
1.0,0.092491,0.332423,0.0985856,0.710008,0.0562698,0.0772991,0.0654336,0.317944,0.0310163,0.918727,0.0355384,0.953982,0.73651,0.477321,0.509147,0.260319,0.847799,0.612485,0.894775,0.863738,0.840753,0.0567401,0.0771849,0.0549893,0.91664,0.0534999,0.0294588,0.230017,0.869818,0.96552,0.0814254,0.828971,0.797121,0.850006,0.853869,0.0216114,0.555303,0.959638,0.0336175,0.946773,0.784651,0.180913,0.907111,0.450854,0.844062,0.045516,0.680062,0.871298,0.775855,0.0679304,0.81189,0.925188,0.139371,0.858662,0.914145,0.0699391,0.78261,0.0504096,0.53865,0.633793,0.0344836,0.0457765,0.945561,0.88967,0.0425137,0.863173,0.0329648,0.0556543,0.758067,0.0531698,0.913928,0.837277,0.922375,0.872814,0.877768,0.832097,0.862339,0.128886,0.0173993,0.602751,0.823997,0.805934,0.0569392,0.972366,0.846753,0.879191,0.0318126,0.858617,0.0575758,0.894506,0.047685,0.0995334,0.914858,0.0234499,0.881296,0.0392548,0.957153,0.0394079,0.0226104,0.911941
1.0,0.073056,0.426457,0.0776487,0.725848,0.0638154,0.0976266,0.0781444,0.4638,0.032755,0.888817,0.0363432,0.960831,0.60014,0.602014,0.484973,0.341795,0.844548,0.543818,0.924054,0.886623,0.907776,0.0415181,0.0476874,0.0773326,0.922058,0.0318563,0.0151686,0.291862,0.909772,0.948867,0.0977835,0.857946,0.844689,0.882332,0.892518,0.0304042,0.491546,0.956046,0.103855,0.938548,0.713009,0.245819,0.921738,0.520078,0.863708,0.0581515,0.771941,0.880663,0.836671,0.0737135,0.864265,0.903676,0.213168,0.840615,0.900011,0.0925187,0.833809,0.0581272,0.610407,0.599369,0.0340218,0.0432687,0.964504,0.92308,0.0670661,0.935698,0.0147487,0.0828504,0.778368,0.0304265,0.906278,0.902942,0.947165,0.861133,0.92424,0.843074,0.862832,0.114845,0.00996281,0.629219,0.847709,0.913159,0.0543825,0.965752,0.882284,0.91295,0.0151871,0.891427,0.0668204,0.912107,0.0253989,0.0590871,0.921062,0.00457859,0.914215,0.026699,0.967825,0.0626255,0.0182727,0.900326
1.0,0.0928917,0.388808,0.0767358,0.726285,0.0599406,0.0936711,0.0541564,0.370615,0.0327125,0.907908,0.032553,0.949109,0.750696,0.471773,0.539137,0.199232,0.841743,0.623931,0.883212,0.84113,0.820352,0.121337,0.0879139,0.0619061,0.887977,0.0474382,0.0289895,0.285117,0.866093,0.919169,0.0844765,0.831885,0.84822,0.805064,0.902819,0.031911,0.567604,0.964323,0.0855657,0.933732,0.718976,0.236162,0.902312,0.466072,0.858612,0.0415577,0.750977,0.826652,0.789811,0.0824639,0.824573,0.863225,0.138365,0.826738,0.948434,0.0632833,0.821553,0.0484461,0.536617,0.651356,0.0316516,0.0598463,0.951779,0.87066,0.048272,0.90348,0.0336404,0.0726244,0.715216,0.0421106,0.916136,0.835698,0.922527,0.825377,0.888348,0.78589,0.85632,0.190121,0.0217254,0.519195,0.886876,0.821476,0.0581408,0.96792,0.829642,0.849208,0.0297271,0.820457,0.0618566,0.873948,0.124784,0.10334,0.913895,0.0279202,0.88906,0.0431518,0.962138,0.0569955,0.0307861,0.883494
1.0,0.0597826,0.462978,0.0205151,0.649575,0.0365055,0.0743116,0.0389455,0.368608,0.0350335,0.878931,0.0309545,0.957353,0.704397,0.572794,0.712045,0.428951,0.810036,0.599553,0.907043,0.856637,0.830061,0.0342907,0.100097,0.088037,0.928053,0.059532,0.0275504,0.279903,0.859132,0.916772,0.0787465,0.818016,0.828145,0.797108,0.851319,0.0199001,0.551561,0.951745,0.0548637,0.951455,0.800827,0.19469,0.875114,0.653846,0.843179,0.0523597,0.798126,0.806157,0.804806,0.0614333,0.784754,0.88181,0.352004,0.806732,0.970118,0.0799242,0.846816,0.0467706,0.545795,0.652288,0.0331324,0.0326478,0.956209,0.890933,0.033494,0.869243,0.0180874,0.0608276,0.780132,0.0450991,0.893381,0.837936,0.879597,0.818788,0.882052,0.813473,0.83331,0.15126,0.0154956,0.518241,0.902561,0.855213,0.0455013,0.970938,0.836453,0.835348,0.0233693,0.829195,0.0277275,0.897353,0.0311261,0.0497745,0.923346,0.0233356,0.874618,0.0300722,0.963179,0.02743,0.0211188,0.868449
1.0,0.0696828,0.334841,0.0489971,0.697192,0.0538074,0.0413722,0.0289835,0.211254,0.027718,0.85854,0.0156805,0.960338,0.82678,0.566436,0.727995,0.281468,0.783605,0.579465,0.834505,0.878519,0.765682,0.0765108,0.0589691,0.0776522,0.905661,0.0383733,0.0223234,0.228341,0.860259,0.90261,0.061039,0.788973,0.810858,0.78454,0.817523,0.0181558,0.438776,0.96928,0.0329607,0.951344,0.676226,0.247437,0.881889,0.675818,0.840641,0.0396509,0.757512,0.782171,0.806169,0.0348073,0.806858,0.858594,0.155468,0.756458,0.96196,0.0520846,0.833724,0.0357692,0.5113,0.539694,0.0201896,0.0321213,0.958937,0.892188,0.0219183,0.895939,0.0168438,0.042011,0.694085,0.0414391,0.868696,0.875953,0.903749,0.786629,0.881454,0.733198,0.821742,0.0994034,0.014001,0.482848,0.891938,0.834873,0.0316504,0.970338,0.827926,0.805744,0.0287425,0.781986,0.0333357,0.852712,0.113743,0.0526655,0.913166,0.020682,0.87585,0.0355722,0.967193,0.0282651,0.0225478,0.870362
1.0,0.0679699,0.373901,0.0740597,0.696179,0.0630861,0.0775338,0.0519081,0.220353,0.0312208,0.907217,0.0281907,0.932347,0.735509,0.481423,0.339411,0.176332,0.826053,0.595286,0.861725,0.869872,0.794881,0.0496806,0.0967769,0.0928307,0.907548,0.0586903,0.0380114,0.203163,0.848877,0.943656,0.0865233,0.814523,0.79469,0.763265,0.880319,0.024872,0.583158,0.95461,0.0940322,0.954435,0.766016,0.201763,0.830215,0.514582,0.856624,0.0700494,0.798785,0.791676,0.859588,0.0654668,0.822405,0.909219,0.105473,0.834084,0.972976,0.0629899,0.834208,0.0495607,0.583137,0.546093,0.031379,0.0481731,0.943583,0.874639,0.0348764,0.838745,0.0336124,0.0521815,0.711481,0.0338973,0.89046,0.814472,0.886244,0.786684,0.891521,0.76469,0.837211,0.163802,0.0164768,0.533463,0.866574,0.877604,0.0519919,0.973251,0.859881,0.847391,0.0425154,0.83658,0.0614368,0.851595,0.227407,0.0746662,0.881742,0.0266436,0.882754,0.0352147,0.940462,0.0356371,0.0331539,0.889273
1.0,0.0729752,0.366873,0.0798616,0.727047,0.0545765,0.0728102,0.0669191,0.56381,0.0323682,0.878148,0.0266053,0.935317,0.664654,0.503811,0.44385,0.17468,0.770879,0.61242,0.833376,0.826336,0.826427,0.0427845,0.0704827,0.105322,0.886353,0.0467722,0.0310879,0.183157,0.87462,0.9263,0.0861408,0.821493,0.861985,0.785106,0.848222,0.0279785,0.532416,0.952726,0.0447338,0.9484,0.738165,0.226145,0.789902,0.48264,0.877516,0.0459001,0.727123,0.776226,0.857621,0.067473,0.759443,0.865622,0.0924881,0.858649,0.953366,0.0686986,0.826471,0.0600149,0.583926,0.529528,0.0349016,0.0527786,0.950804,0.889722,0.0369591,0.8249,0.0275031,0.0456031,0.667567,0.0498966,0.872744,0.77443,0.902009,0.782189,0.909005,0.757698,0.853452,0.10388,0.01738,0.437682,0.874293,0.861542,0.0489808,0.97142,0.825497,0.857534,0.0354837,0.797752,0.0504808,0.862919,0.1169,0.0742525,0.926419,0.0233978,0.890914,0.0351571,0.952933,0.0371563,0.031946,0.909267
1.0,0.0642219,0.356966,0.0107579,0.774722,0.0401638,0.0955449,0.0353241,0.371529,0.0315536,0.874507,0.0369383,0.961793,0.785607,0.566036,0.404126,0.175357,0.787152,0.533806,0.802141,0.814662,0.82329,0.0389878,0.0527717,0.0555769,0.90739,0.0403326,0.0255119,0.27232,0.864328,0.917775,0.114792,0.813697,0.800763,0.798645,0.809545,0.025153,0.5721,0.960072,0.0620946,0.947528,0.707097,0.238073,0.857136,0.66996,0.848958,0.0585007,0.825442,0.795886,0.79156,0.0598642,0.786596,0.880882,0.134593,0.816921,0.974256,0.0664373,0.890948,0.0427954,0.533465,0.636799,0.025071,0.0486315,0.950598,0.915585,0.0378681,0.913294,0.0199001,0.0441088,0.739017,0.0426696,0.861298,0.878239,0.867836,0.781207,0.891607,0.770611,0.800101,0.151704,0.0138037,0.520939,0.899513,0.81195,0.0443209,0.97184,0.803254,0.810686,0.0245781,0.775468,0.0501887,0.87197,0.0809821,0.0648197,0.883465,0.0207414,0.851259,0.0277372,0.958876,0.0431132,0.0194232,0.84118
